state,county,fips,year,registration,turnout,per_registration,lawchange,presyear,population,medfaminc,per_HSeducation,per_AfricanAmerican,per_urban,median_age,log_inc,log_pop
OH,CRAWFORD,39033,1984,1,.56129128,1,0,1,49193,23529.426,.52689648,.0064156069,,,10.066007,10.803507
OH,CRAWFORD,39033,1986,1,.39022738,1,0,0,48752,26337.404,.59726435,.0060387868,,,10.178745,10.794501
OH,CRAWFORD,39033,1988,1,.53242117,1,0,1,48311,27911.988,.66763216,.0056619672,,,10.236812,10.785415
OH,CRAWFORD,39033,1990,1,.442507,1,0,0,47870,30093.336,.73800004,.0052851476,,,10.312059,10.776244
OH,CRAWFORD,39033,1992,1,.5903244,1,0,1,47689.199,32790.309,.6877172,.0054162117,,,10.397888,10.77246
OH,CRAWFORD,39033,1994,1,.41173092,1,0,0,47508.398,35489.273,.63743442,.0055472758,,,10.476986,10.768661
OH,CRAWFORD,39033,1996,1,.55279434,1,0,1,47327.602,38189.352,.58715165,.0056783394,,,10.550312,10.764849
OH,CRAWFORD,39033,1998,1,.40915015,1,0,0,47146.801,40892.082,.53686881,.0058094035,,,10.618691,10.761022
OH,CRAWFORD,39033,2000,1,.52158743,1,0,1,46966,42534.414,.48658603,.0059404676,,38.200001,10.658069,10.757179
OH,CUYAHOGA,39035,1950,1,.53848773,1,0,0,1389532,4135.1968,.38999999,.11,.99599999,33,8.3272905,14.144478
OH,CUYAHOGA,39035,1952,1,.68506217,1,0,1,1441204.6,4756.2578,.39680001,.119,.99599999,32.759998,8.4672165,14.18099
OH,CUYAHOGA,39035,1954,1,.46055123,1,0,0,1492877.3,5390.1079,.40360001,.12800001,.99599999,32.52,8.5923204,14.216216
OH,CUYAHOGA,39035,1956,1,.66019249,1,0,1,1544549.8,6019.6567,.4104,.13699999,.99599999,32.279999,8.7027855,14.250243
OH,CUYAHOGA,39035,1958,1,.53344208,1,0,0,1596222.4,6639.6113,.4172,.146,.99599999,32.040001,8.8008089,14.283151
OH,CUYAHOGA,39035,1960,1,.69071865,1,0,1,1647895,7267.856,.42400002,.155,.99599999,31.799999,8.8912163,14.315009
OH,CUYAHOGA,39035,1962,1,.48514828,1,0,0,1662576,8170.5513,.44639999,.16219999,.99599999,31.48,9.0082912,14.323878
OH,CUYAHOGA,39035,1964,1,.65140325,1,0,1,1677257,9071.8574,.46880001,.16940001,.99599999,31.16,9.1129322,14.33267
OH,CUYAHOGA,39035,1966,1,.44004098,1,0,0,1677257,9057.2656,.46880001,.16940001,.99599999,31.16,9.1113224,14.33267
OH,CUYAHOGA,39035,1968,1,.62489438,1,0,1,1706619,10844.995,.51359999,.18380001,.99599999,30.52,9.2914591,14.350025
OH,CUYAHOGA,39035,1970,1,.51587695,1,0,0,1721300,11709.775,.53600001,.191,.99599999,30.200001,9.3681793,14.35859
OH,CUYAHOGA,39035,1972,1,.60064733,1,0,1,1676720,13896.919,.51128268,.19829212,.99610925,30.640001,9.539422,14.33235
OH,CUYAHOGA,39035,1974,1,.40429229,1,0,0,1632140,16067.185,.48656529,.20558426,.9962185,31.080002,9.6845341,14.305403
OH,CUYAHOGA,39035,1976,1,.56369984,1,0,1,1587560,18205.686,.46184796,.21287638,.99632782,31.52,9.8094893,14.277709
OH,CUYAHOGA,39035,1978,1,.38883969,1,0,0,1542980,20348.551,.43713057,.22016852,.99643707,31.960001,9.9207649,14.249227
OH,CUYAHOGA,39035,1980,1,.55371869,1,0,1,1498400,22479.887,.41241324,.22746064,.99654633,32.400002,10.020376,14.219909
OH,CUYAHOGA,39035,1982,1,.44334567,1,0,0,1481148,25199.016,.47793061,.23156486,,,10.134561,14.208328
OH,CUYAHOGA,39035,1984,1,.59343332,1,0,1,1463896,27944.123,.54344797,.23566909,,,10.237962,14.196612
OH,CUYAHOGA,39035,1986,1,.37992427,1,0,0,1446644,31429.871,.60896528,.23977332,,,10.355514,14.184757
OH,CUYAHOGA,39035,1988,1,.55569947,1,0,1,1429392,33443.531,.67448264,.24387754,,,10.417614,14.17276
OH,CUYAHOGA,39035,1990,1,.44732437,1,0,0,1412140,36181.027,.74000001,.24798177,,,10.49629,14.160617
OH,CUYAHOGA,39035,1992,1,.59601551,1,0,1,1408507.6,38949.68,.69223505,.25328356,,,10.570025,14.158041
OH,CUYAHOGA,39035,1994,1,.41702792,1,0,0,1404875.3,41721.227,.64446998,.25858533,,,10.638765,14.155459
OH,CUYAHOGA,39035,1996,1,.53136593,1,0,1,1401242.8,44494.461,.59670502,.26388714,,,10.70312,14.15287
OH,CUYAHOGA,39035,1998,1,.39255479,1,0,0,1397610.4,47271.055,.54894006,.26918891,,,10.763654,14.150274
OH,CUYAHOGA,39035,2000,1,.52774221,1,0,1,1393978,48830.484,.50117505,.27449071,,37.299999,10.79611,14.147672
OH,DARKE,39037,1950,0,.63061392,0,0,0,41799,2890.7153,.30000001,.0049999999,.23200001,31,7.9692593,10.640628
OH,DARKE,39037,1952,0,.79928076,0,0,1,42561.602,3370.3257,.3186,.0052,.23200001,30.780001,8.1227646,10.658708
OH,DARKE,39037,1954,0,.5739193,0,0,0,43324.199,3858.7434,.33720002,.0054000001,.23200001,30.559999,8.2580967,10.676467
OH,DARKE,39037,1956,0,.76470101,0,0,1,44086.801,4343.9673,.35579997,.0055999998,.23200001,30.34,8.376543,10.693915
OH,DARKE,39037,1958,0,.60104102,0,0,0,44849.398,4822.1191,.37439999,.0058000004,.23200001,30.119999,8.4809685,10.711065
OH,DARKE,39037,1960,0,.79921812,0,0,1,45612,5306.1733,.39300001,.0060000001,.23200001,29.9,8.5766258,10.727926
OH,DARKE,39037,1962,0,.5497607,0,0,0,46317.801,6149.4004,.41439998,.0055999998,.236,29.66,8.7241096,10.743281
OH,DARKE,39037,1964,0,.71998036,0,0,1,47023.602,6991.2227,.43579999,.0052000005,.23999999,29.42,8.8524103,10.758405
OH,DARKE,39037,1966,0,.45406654,0,0,0,47023.602,6979.978,.43579999,.0052000005,.23999999,29.42,8.8508015,10.758405
OH,DARKE,39037,1968,0,.65230399,0,0,1,48435.199,8650.5781,.4786,.0044,.24800001,28.940001,9.0653811,10.787982
OH,DARKE,39037,1970,0,.48120078,0,0,0,49141,9461.9209,.5,.0040000002,.252,28.700001,9.1550303,10.802449
OH,DARKE,39037,1972,0,.63734138,0,0,1,50332,11355.199,.47323218,.0036537533,.24878673,28.92,9.337431,10.826396
OH,DARKE,39037,1974,0,.49546942,0,0,0,51523,13233.979,.44646436,.0033075071,.24557346,29.139999,9.4905434,10.849784
OH,DARKE,39037,1976,0,.61846459,0,0,1,52714,15085.89,.41969654,.0029612603,.24236019,29.360001,9.6215153,10.872637
OH,DARKE,39037,1978,1,.3601273,1,1,0,53905,16940.813,.39292869,.0026150136,.23914692,29.58,9.7374811,10.894979
OH,DARKE,39037,1980,1,.57968795,1,0,1,55096,18785.693,.3661609,.0022687672,.23593365,29.799999,9.8408508,10.916832
OH,DARKE,39037,1982,1,.45277789,1,0,0,54800.602,21435,.43992871,.0025013376,,,9.9727802,10.911456
OH,DARKE,39037,1984,1,.58671361,1,0,1,54505.199,24105.107,.51369649,.0027339079,,,10.090179,10.906052
OH,DARKE,39037,1986,1,.42625976,1,0,0,54209.801,27420.713,.58746439,.0029664785,,,10.219054,10.900617
OH,DARKE,39037,1988,1,.56828648,1,0,1,53914.398,29451.59,.66123217,.003199049,,,10.290504,10.895153
OH,DARKE,39037,1990,1,.45169833,1,0,0,53619,32113.457,.73500001,.0034316194,,,10.37703,10.889659
OH,DARKE,39037,1992,1,.6252293,1,0,1,53557,34924.344,.68183404,.0035256518,,,10.460939,10.888502
OH,DARKE,39037,1994,1,.45169899,1,0,0,53495,37737.426,.62866813,.0036196837,,,10.538407,10.887343
OH,DARKE,39037,1996,1,.5889684,1,0,1,53433,40551.746,.57550216,.0037137161,,,10.610334,10.886184
OH,DARKE,39037,1998,1,.48603562,1,0,0,53371,43368.922,.52233624,.003807748,,,10.677499,10.885023
OH,DARKE,39037,2000,1,.57405335,1,0,1,53309,45062.695,.4691703,.0039017804,,37.400002,10.71581,10.883861
OH,DEFIANCE,39039,1950,0,.60349053,0,0,0,25925,3139.8237,.35699999,.001,.56099999,29.700001,8.0519218,10.162963
OH,DEFIANCE,39039,1952,0,.78108996,0,0,1,27041.6,3689.7019,.37360001,.001,.56099999,29.08,8.2133007,10.205132
OH,DEFIANCE,39039,1954,0,.49728471,0,0,0,28158.199,4249.062,.39020002,.001,.56099999,28.460001,8.3544531,10.245594
OH,DEFIANCE,39039,1956,0,.73775339,0,0,1,29274.801,4804.834,.4068,.001,.56099999,27.84,8.4773779,10.284482
OH,DEFIANCE,39039,1958,0,.59562492,0,0,0,30391.4,5352.6924,.42340001,.001,.56099999,27.220001,8.5853548,10.321915
OH,DEFIANCE,39039,1960,0,.79031461,0,0,1,31508,5907.0303,.44,.001,.56099999,26.6,8.6838989,10.357997
OH,DEFIANCE,39039,1962,0,.54874605,0,0,0,32596.199,6799.9746,.4614,.0014,.55539995,26.200001,8.8246746,10.391951
OH,DEFIANCE,39039,1964,0,.70262128,0,0,1,33684.398,7691.4521,.48279998,.0018000001,.54979998,25.800001,8.9478645,10.42479
OH,DEFIANCE,39039,1966,0,.46949667,0,0,0,33684.398,7679.0811,.48279998,.0018000001,.54979998,25.800001,8.9462547,10.42479
OH,DEFIANCE,39039,1968,0,.65571088,0,0,1,35860.801,9448.0566,.52560002,.0026000002,.53860003,25,9.1535645,10.4874
OH,DEFIANCE,39039,1970,0,.456689,0,0,0,36949,10306.551,.54699999,.003,.53299999,24.6,9.2405348,10.517294
OH,DEFIANCE,39039,1972,1,.59260869,1,0,1,37556.602,12726.36,.51004857,.0033052943,.53012872,25.16,9.4514303,10.533605
OH,DEFIANCE,39039,1974,1,.44211844,1,0,0,38164.199,15127.93,.47309712,.0036105886,.52725744,25.719999,9.6242981,10.549653
OH,DEFIANCE,39039,1976,1,.54783654,1,0,1,38771.801,17496.818,.43614563,.0039158827,.52438617,26.280001,9.7697744,10.565449
OH,DEFIANCE,39039,1978,1,.37170392,1,0,0,39379.398,19867.541,.39919418,.0042211772,.52151483,26.84,9.896843,10.580998
OH,DEFIANCE,39039,1980,1,.58094352,1,0,1,39987,22225.256,.36224273,.0045264713,.51864356,27.4,10.008985,10.59631
OH,DEFIANCE,39039,1982,1,.44829488,1,0,0,39859.602,25020.639,.44339421,.0061268951,,,10.127457,10.593119
OH,DEFIANCE,39039,1984,1,.5868209,1,0,1,39732.199,27841.447,.52454567,.0077273189,,,10.234282,10.589917
OH,DEFIANCE,39039,1986,1,.43004236,1,0,0,39604.801,31402.051,.6056971,.0093277423,,,10.354629,10.586705
OH,DEFIANCE,39039,1988,1,.54449922,1,0,1,39477.398,33491.75,.68684858,.010928166,,,10.419054,10.583484
OH,DEFIANCE,39039,1990,1,.46242318,1,0,0,39350,36304.5,.76800001,.01252859,,,10.499697,10.580252
OH,DEFIANCE,39039,1992,1,.60594064,1,0,1,39380,39314.789,.70909369,.01352667,,,10.579356,10.581014
OH,DEFIANCE,39039,1994,1,.39464524,1,0,0,39410,42327.742,.65018737,.014524749,,,10.653198,10.581775
OH,DEFIANCE,39039,1996,1,.55506235,1,0,1,39440,45342.215,.591281,.015522828,,,10.721993,10.582536
OH,DEFIANCE,39039,1998,1,.4015277,1,0,0,39470,48359.973,.53237468,.016520908,,,10.786427,10.583296
OH,DEFIANCE,39039,2000,1,.54157907,1,0,1,39500,50128.121,.47346836,.017518988,,36.5,10.822337,10.584056
OH,DELAWARE,39041,1950,0,.66429257,0,0,0,30278,3030.6401,.44400001,.024,.368,28.799999,8.0165291,10.318176
OH,DELAWARE,39041,1952,0,.78184754,0,0,1,31443.801,3556.3826,.45280004,.024,.368,28.379999,8.1764994,10.355957
OH,DELAWARE,39041,1954,0,.51127064,0,0,0,32609.6,4091.292,.46160001,.024,.368,27.959999,8.3166161,10.392362
OH,DELAWARE,39041,1956,0,.74032205,0,0,1,33775.398,4622.7578,.47040001,.024,.368,27.540001,8.4387465,10.427488
OH,DELAWARE,39041,1958,0,.64390415,0,0,0,34941.199,5146.6265,.47919998,.024,.368,27.120001,8.5460968,10.461422
OH,DELAWARE,39041,1960,0,.80698013,0,0,1,36107,5676.7368,.48800001,.024,.368,26.700001,8.6441317,10.494242
OH,DELAWARE,39041,1962,0,.57574928,0,0,0,37467.199,6604.4468,.51300001,.025,.37399998,26.560001,8.7954988,10.531221
OH,DELAWARE,39041,1964,0,.68788344,0,0,1,38827.398,7530.5996,.53799999,.026000001,.38,26.42,8.9267302,10.566881
OH,DELAWARE,39041,1966,0,.45374691,0,0,0,38827.398,7518.4873,.53799999,.026000001,.38,26.42,8.9251204,10.566881
OH,DELAWARE,39041,1968,1,.57567322,1,0,1,41547.801,9356.5352,.588,.028000003,.39200002,26.139999,9.1438303,10.6346
OH,DELAWARE,39041,1970,1,.44758901,1,0,0,42908,10249.551,.61299998,.029000001,.398,26,9.2349892,10.666814
OH,DELAWARE,39041,1972,1,.58835524,1,0,1,45094.398,12759.622,.57431531,.027709657,.38959983,26.559999,9.4540405,10.716514
OH,DELAWARE,39041,1974,1,.46418828,1,0,0,47280.801,15250.844,.53563058,.026419317,.38119969,27.119999,9.63239,10.76386
OH,DELAWARE,39041,1976,1,.58216047,1,0,1,49467.199,17708.576,.49694592,.025128976,.37279958,27.68,9.7818041,10.809065
OH,DELAWARE,39041,1978,1,.4286072,1,0,0,51653.602,20167.713,.45826122,.023838634,.3643994,28.24,9.9118385,10.852315
OH,DELAWARE,39041,1980,1,.60466039,1,0,1,53840,22613.314,.41957653,.022548292,.35599926,28.799999,10.026294,10.893772
OH,DELAWARE,39041,1982,1,.49941045,1,0,0,56457.801,26799.336,.50446123,.02229389,,,10.196133,10.941249
OH,DELAWARE,39041,1984,1,.58970106,1,0,1,59075.602,31007.992,.58934593,.022039488,,,10.342,10.986573
OH,DELAWARE,39041,1986,1,.44222847,1,0,0,61693.398,36063.934,.67423064,.021785082,,,10.493049,11.029932
OH,DELAWARE,39041,1988,1,.61444032,1,0,1,64311.199,39429.113,.75911528,.02153068,,,10.58226,11.071489
OH,DELAWARE,39041,1990,1,.5233956,1,0,0,66929,43622.887,.84400004,.021276278,,,10.683337,11.111387
OH,DELAWARE,39041,1992,1,.67269278,1,0,1,75541,50339.156,.73932821,.022065163,,,10.826538,11.23243
OH,DELAWARE,39041,1994,1,.49937946,1,0,0,84153,57055.363,.63465643,.022854049,,,10.951777,11.340392
OH,DELAWARE,39041,1996,1,.6202988,1,0,1,92765,63771.117,.52998471,.023642933,,,11.063056,11.437824
OH,DELAWARE,39041,1998,1,.4790993,1,0,0,101377,70489.695,.42531291,.024431819,,,11.163221,11.526602
OH,DELAWARE,39041,2000,1,.68129182,1,0,1,109989,75329.141,.32064113,.025220703,,35.299999,11.229622,11.608135
OH,ERIE,39043,1950,5,.48639143,.51666665,0,0,52565,3570.198,.37,.043000001,.66300005,32.299999,8.1803761,10.869805
OH,ERIE,39043,1952,5,.60764396,.515625,0,1,55652,4147.4604,.38139999,.047400001,.66300005,31.719999,8.3302517,10.926873
OH,ERIE,39043,1954,5,.41377857,.60000002,0,0,58739,4735.6445,.39279997,.051800001,.66300005,31.139999,8.4628735,10.980859
OH,ERIE,39043,1956,1,.55051893,1,0,1,61826,5319.9458,.40420002,.056199998,.66300005,30.559999,8.5792189,11.03208
OH,ERIE,39043,1958,1,.49109951,1,0,0,64913,5895.6338,.4156,.060599998,.66300005,29.98,8.6819677,11.080803
OH,ERIE,39043,1960,1,.6415903,1,0,1,68000,6478.5771,.42700002,.064999998,.66300005,29.4,8.7762566,11.127263
OH,ERIE,39043,1962,1,.46581015,1,0,0,69581.797,7412.0703,.45540002,.065799996,.67200005,29.039999,8.9108648,11.150258
OH,ERIE,39043,1964,1,.59702283,1,0,1,71163.602,8344.0527,.48380002,.066599995,.68100005,28.68,9.0293045,11.172737
OH,ERIE,39043,1966,1,.44122234,1,0,0,71163.602,8330.6318,.48380002,.066599995,.68100005,28.68,9.0276947,11.172737
OH,ERIE,39043,1968,1,.5794915,1,0,1,74327.203,10179.807,.5406,.0682,.699,27.960001,9.2281609,11.216232
OH,ERIE,39043,1970,1,.46570784,1,0,0,75909,11076.563,.56900001,.068999998,.708,27.6,9.3125868,11.23729
OH,ERIE,39043,1972,1,.58111787,1,0,1,76658.203,13410.597,.53462499,.06984064,.69391495,28.139999,9.5038004,11.247112
OH,ERIE,39043,1974,1,.43023449,1,0,0,77407.398,15726.854,.50025004,.070681274,.67982984,28.68,9.663125,11.256838
OH,ERIE,39043,1976,1,.56055218,1,0,1,78156.602,18010.533,.46587506,.071521908,.66574472,29.219999,9.7987118,11.26647
OH,ERIE,39043,1978,1,.39608374,1,0,0,78905.797,20297.264,.43150008,.07236255,.65165961,29.76,9.9182415,11.27601
OH,ERIE,39043,1980,1,.54428208,1,0,1,79655,22571.555,.3971251,.073203184,.63757455,30.299999,10.024446,11.28546
OH,ERIE,39043,1982,1,.42406023,1,0,0,79079.797,25473.084,.47010005,.075004548,,,10.145378,11.278213
OH,ERIE,39043,1984,1,.5870828,1,0,1,78504.602,28400.285,.54307503,.076805905,,,10.254154,11.270912
OH,ERIE,39043,1986,1,.42330679,1,0,0,77929.398,32083.219,.61605,.078607261,,,10.376088,11.263558
OH,ERIE,39043,1988,1,.56898838,1,0,1,77354.203,34263.277,.68902498,.080408618,,,10.44183,11.25615
OH,ERIE,39043,1990,1,.43149695,1,0,0,76779,37181.98,.76199996,.082209975,,,10.52358,11.248687
OH,ERIE,39043,1992,1,.62245566,1,0,1,77333.398,40194.297,.70565152,.083055012,,,10.60148,11.255881
OH,ERIE,39043,1994,1,.41064212,1,0,0,77887.797,43209.41,.64930314,.083900034,,,10.673814,11.263024
OH,ERIE,39043,1996,1,.57051706,1,0,1,78442.203,46226.145,.59295475,.084745064,,,10.741301,11.270118
OH,ERIE,39043,1998,1,.45544031,1,0,0,78996.602,49246.262,.53660637,.085590087,,,10.804588,11.27716
OH,ERIE,39043,2000,1,.56499523,1,0,1,79551,50995.188,.48025796,.086435117,,39.5,10.839486,11.284154
OH,FAIRFIELD,39045,1950,5,.5681839,.38571429,0,0,52130,3048.6606,.35900003,.0080000004,.46799999,30.4,8.0224581,10.861496
OH,FAIRFIELD,39045,1952,5,.71334577,.3943662,0,1,54486.398,3589.5012,.3698,.0078000003,.46799999,30.059999,8.1857681,10.905706
OH,FAIRFIELD,39045,1954,5,.47631392,.3943662,0,0,56842.801,4139.5288,.38060001,.0076000001,.46799999,29.719999,8.3283377,10.948045
OH,FAIRFIELD,39045,1956,5,.66887647,.3888889,0,1,59199.199,4686.043,.39139998,.0074,.46799999,29.380001,8.4523439,10.988664
OH,FAIRFIELD,39045,1958,5,.63010013,.40000001,0,0,61555.602,5224.8179,.40220001,.0071999999,.46799999,29.040001,8.5611753,11.027697
OH,FAIRFIELD,39045,1960,1,.7101984,1,0,1,63912,5769.9009,.41299999,.0069999998,.46799999,28.700001,8.6604099,11.065263
OH,FAIRFIELD,39045,1962,1,.54102111,1,0,0,65789.797,6485.8755,.44159999,.0074,.46419999,28.6,8.7773819,11.09422
OH,FAIRFIELD,39045,1964,1,.64261752,1,0,1,67667.602,7200.7485,.4702,.0077999998,.46040002,28.5,8.8819399,11.122363
OH,FAIRFIELD,39045,1966,1,.52793503,1,0,0,67667.602,7189.1665,.4702,.0077999998,.46040002,28.5,8.8803301,11.122363
OH,FAIRFIELD,39045,1968,1,.61247492,1,0,1,71423.203,8607.1064,.52739996,.0085999994,.45280004,28.300001,9.0603437,11.176378
OH,FAIRFIELD,39045,1970,1,.51322681,1,0,0,73301,9292.9951,.55599999,.0089999996,.449,28.200001,9.1370163,11.20233
OH,FAIRFIELD,39045,1972,1,.60173225,1,0,1,77376.398,11692.36,.52581578,.007878921,.45118749,28.640001,9.3666906,11.256437
OH,FAIRFIELD,39045,1974,1,.49748909,1,0,0,81451.797,14073.791,.49563164,.0067578428,.45337489,29.08,9.5520697,11.307767
OH,FAIRFIELD,39045,1976,1,.5759784,1,0,1,85527.203,16423.678,.46544746,.0056367642,.45556235,29.52,9.7064791,11.356589
OH,FAIRFIELD,39045,1978,1,.43463051,1,0,0,89602.602,18774.336,.43526328,.0045156856,.45774978,29.959999,9.8402462,11.40314
OH,FAIRFIELD,39045,1980,1,.61689174,1,0,1,93678,21112.008,.40507913,.003394607,.45993724,30.4,9.9575968,11.447618
OH,FAIRFIELD,39045,1982,1,.49315065,1,0,0,95634.602,24207.17,.48166329,.0049445448,,,10.094404,11.46829
OH,FAIRFIELD,39045,1984,1,.59627801,1,0,1,97591.203,27325.426,.55824751,.006494483,,,10.215573,11.488543
OH,FAIRFIELD,39045,1986,1,.44857314,1,0,0,99547.797,31177.416,.63483167,.0080444207,,,10.347449,11.508393
OH,FAIRFIELD,39045,1988,1,.57486415,1,0,1,101504.4,33568.539,.71141589,.0095943585,,,10.421345,11.527858
OH,FAIRFIELD,39045,1990,1,.46285573,1,0,0,103461,36676.949,.78800005,.011144296,,,10.509904,11.54695
OH,FAIRFIELD,39045,1992,1,.64636189,1,0,1,107320.6,40555.77,.71414131,.014249465,,,10.610434,11.583576
OH,FAIRFIELD,39045,1994,1,.44213927,1,0,0,111180.2,44436.395,.64028269,.017354634,,,10.701814,11.618908
OH,FAIRFIELD,39045,1996,1,.6026662,1,0,1,115039.8,48317.945,.56642395,.020459803,,,10.785559,11.653033
OH,FAIRFIELD,39045,1998,1,.44540974,1,0,0,118899.4,52202.508,.49256527,.023564972,,,10.862885,11.686033
OH,FAIRFIELD,39045,2000,1,.58506519,1,0,1,122759,54722.578,.4187066,.026670141,,36.200001,10.910031,11.717978
OH,FAYETTE,39047,1950,0,.61398089,0,0,0,22554,2625.7068,.31,.035999998,.5,30.6,7.8731055,10.023667
OH,FAYETTE,39047,1952,0,.74251378,0,0,1,22998.199,3038.7146,.31959999,.035,.5,30.460001,8.0191898,10.043171
OH,FAYETTE,39047,1954,0,.44104698,0,0,0,23442.4,3459.7883,.32919997,.033999998,.5,30.32,8.148963,10.062302
OH,FAYETTE,39047,1956,0,.6918872,0,0,1,23886.6,3878.054,.33880001,.033,.5,30.18,8.2630892,10.081073
OH,FAYETTE,39047,1958,0,.51401728,0,0,0,24330.801,4290.0781,.3484,.031999998,.5,30.039999,8.3640604,10.099499
OH,FAYETTE,39047,1960,0,.73972559,0,0,1,24775,4707.4102,.35799998,.030999999,.5,29.9,8.456893,10.11759
OH,FAYETTE,39047,1962,0,.51066655,0,0,0,24912.199,5411.623,.3804,.030400001,.4982,30.039999,8.5963039,10.123113
OH,FAYETTE,39047,1964,0,.6715343,0,0,1,25049.4,6114.6826,.40279999,.0298,.4964,30.18,8.7184477,10.128605
OH,FAYETTE,39047,1966,0,.46200708,0,0,0,25049.4,6104.8477,.40279999,.0298,.4964,30.18,8.7168388,10.128605
OH,FAYETTE,39047,1968,0,.60716224,0,0,1,25323.801,7499.9136,.44759998,.0286,.4928,30.460001,8.9226465,10.1395
OH,FAYETTE,39047,1970,0,.41840559,0,0,0,25461,8176.8408,.47,.027999999,.491,30.6,9.0090609,10.144903
OH,FAYETTE,39047,1972,0,.53156424,0,0,1,25862.199,9840.6631,.44390693,.027730031,.48514351,30.66,9.1942787,10.160538
OH,FAYETTE,39047,1974,0,.42964706,0,0,0,26263.4,11491.767,.41781387,.027460065,.47928706,30.719999,9.3493862,10.175932
OH,FAYETTE,39047,1976,0,.5571605,0,0,1,26664.6,13119.385,.39172086,.027190097,.4734306,30.780001,9.4818459,10.191092
OH,FAYETTE,39047,1978,1,.30682924,1,1,0,27065.801,14749.497,.3656278,.02692013,.46757415,30.84,9.5989647,10.206026
OH,FAYETTE,39047,1980,1,.46872738,1,0,1,27467,16370.769,.33953473,.026650162,.46171769,30.9,9.7032528,10.22074
OH,FAYETTE,39047,1982,1,.35282132,1,0,0,27466.801,18449.914,.40222779,.026140636,,,9.8228149,10.220734
OH,FAYETTE,39047,1984,1,.45735693,1,0,1,27466.6,20547.74,.46492085,.025631107,,,9.9305067,10.220726
OH,FAYETTE,39047,1986,1,.37493607,1,0,0,27466.4,23191.906,.52761388,.025121579,,,10.051558,10.220718
OH,FAYETTE,39047,1988,1,.44273835,1,0,1,27466.199,24749.717,.590307,.024612052,,,10.11657,10.220712
OH,FAYETTE,39047,1990,1,.32713369,1,0,0,27466,26841.506,.65300006,.024102526,,,10.197704,10.220704
OH,FAYETTE,39047,1992,1,.49243325,1,0,1,27659.4,30296.418,.60438925,.023425093,,,10.318785,10.227721
OH,FAYETTE,39047,1994,1,.31383696,1,0,0,27852.801,33752.008,.5557785,.022747662,,,10.426795,10.234689
OH,FAYETTE,39047,1996,1,.46140936,1,0,1,28046.199,37207.82,.5071677,.022070229,,,10.524274,10.241609
OH,FAYETTE,39047,1998,1,.33896214,1,0,0,28239.6,40665.613,.45855695,.021392798,,,10.613138,10.248481
OH,FAYETTE,39047,2000,1,.42628977,1,0,1,28433,43049.727,.40994617,.020715365,,37.5,10.670111,10.255305
OH,FRANKLIN,39049,1950,1,.54807907,1,0,0,503410,3965.5908,.45700002,.10399999,.92199999,30.9,8.2854099,13.12916
OH,FRANKLIN,39049,1952,1,.64830303,1,0,1,539320.38,4511.9795,.4648,.10679999,.92199999,30.279999,8.4144917,13.198065
OH,FRANKLIN,39049,1954,1,.4208068,1,0,0,575230.81,5070.7754,.47259998,.1096,.92199999,29.66,8.531249,13.262527
OH,FRANKLIN,39049,1956,1,.60046554,1,0,1,611141.19,5625.6484,.4804,.1124,.92199999,29.039999,8.6350918,13.323083
OH,FRANKLIN,39049,1958,1,.48091713,1,0,0,647051.63,6171.7168,.48820001,.11520001,.92199999,28.42,8.7277327,13.380181
OH,FRANKLIN,39049,1960,1,.65916419,1,0,1,682962,6725.6191,.49599999,.118,.92199999,27.799999,8.8136797,13.434195
OH,FRANKLIN,39049,1962,1,.44045696,1,0,0,713019.38,7586.686,.51899999,.1194,.92839998,27.4,8.9341497,13.477263
OH,FRANKLIN,39049,1964,1,.61603612,1,0,1,743076.81,8446.4131,.542,.1208,.93479997,27,9.0414972,13.518555
OH,FRANKLIN,39049,1966,1,.43099946,1,0,0,743076.81,8432.8281,.542,.1208,.93479997,27,9.0398874,13.518555
OH,FRANKLIN,39049,1968,1,.55711359,1,0,1,803191.63,10138.206,.588,.1236,.94760001,26.199999,9.2240667,13.596349
